J,h,magnetization_density
2.327,0.918,-1.000000
2.327,0.959,-1.000000
2.327,1.000,-1.000000
2.388,-1.000,-1.000000
2.388,-0.959,-1.000000
2.388,-0.918,-1.000000
2.388,-0.878,-1.000000
2.388,-0.837,-1.000000
2.388,-0.796,-1.000000
2.388,-0.755,-1.000000
2.388,-0.714,-1.000000
2.388,-0.673,-1.000000
2.388,-0.633,-1.000000
2.388,-0.592,-1.000000
2.388,-0.551,-1.000000
2.388,-0.510,-1.000000
2.388,-0.469,-1.000000
2.388,-0.429,-1.000000
2.388,-0.388,-1.000000
2.388,-0.347,-1.000000
2.388,-0.306,-1.000000
2.388,-0.265,-1.000000
2.388,-0.224,-1.000000
2.388,-0.184,-1.000000
2.388,-0.143,-1.000000
2.388,-0.102,-1.000000
2.388,-0.061,-1.000000
2.388,-0.020,-1.000000
2.388,0.020,-1.000000
2.388,0.061,-1.000000
2.388,0.102,-1.000000
2.388,0.143,-1.000000
2.388,0.184,-1.000000
2.388,0.224,-1.000000
2.388,0.265,-1.000000
2.388,0.306,-1.000000
2.388,0.347,-1.000000
2.388,0.388,-1.000000
2.388,0.429,-1.000000
2.388,0.469,-1.000000
2.388,0.510,-1.000000
2.388,0.551,-1.000000
2.388,0.592,-1.000000
2.388,0.633,-1.000000
2.388,0.673,-1.000000
2.388,0.714,-1.000000
2.388,0.755,-1.000000
2.388,0.796,-1.000000
2.388,0.837,-1.000000
2.388,0.878,-1.000000
2.388,0.918,-1.000000
2.388,0.959,-1.000000
2.388,1.000,-1.000000
2.449,-1.000,-1.000000
2.449,-0.959,-1.000000
2.449,-0.918,-1.000000
2.449,-0.878,-1.000000
2.449,-0.837,-1.000000
2.449,-0.796,-1.000000
2.449,-0.755,-1.000000
2.449,-0.714,-1.000000
2.449,-0.673,-1.000000
2.449,-0.633,-1.000000
2.449,-0.592,-1.000000
2.449,-0.551,-1.000000
2.449,-0.510,-1.000000
2.449,-0.469,-1.000000
2.449,-0.429,-1.000000
2.449,-0.388,-1.000000
2.449,-0.347,-1.000000
2.449,-0.306,-1.000000
2.449,-0.265,-1.000000
2.449,-0.224,-1.000000
2.449,-0.184,-1.000000
2.449,-0.143,-1.000000
2.449,-0.102,-1.000000
2.449,-0.061,-1.000000
2.449,-0.020,-1.000000
2.449,0.020,-1.000000
2.449,0.061,-1.000000
2.449,0.102,-1.000000
2.449,0.143,-1.000000
2.449,0.184,-1.000000
2.449,0.224,-1.000000
2.449,0.265,-1.000000
2.449,0.306,-1.000000
2.449,0.347,-1.000000
2.449,0.388,-1.000000
2.449,0.429,-1.000000
2.449,0.469,-1.000000
2.449,0.510,-1.000000
2.449,0.551,-1.000000
2.449,0.592,-1.000000
2.449,0.633,-1.000000
2.449,0.673,-1.000000
2.449,0.714,-1.000000
2.449,0.755,-1.000000
2.449,0.796,-1.000000
2.449,0.837,-1.000000
2.449,0.878,-1.000000
2.449,0.918,-1.000000
2.449,0.959,-1.000000
2.449,1.000,-1.000000
2.510,-1.000,-1.000000
2.510,-0.959,-1.000000
2.510,-0.918,-1.000000
2.510,-0.878,-1.000000
2.510,-0.837,-1.000000
2.510,-0.796,-1.000000
2.510,-0.755,-1.000000
2.510,-0.714,-1.000000
2.510,-0.673,-1.000000
2.510,-0.633,-1.000000
2.510,-0.592,-1.000000
2.510,-0.551,-1.000000
2.510,-0.510,-1.000000
2.510,-0.469,-1.000000
2.510,-0.429,-1.000000
2.510,-0.388,-1.000000
2.510,-0.347,-1.000000
2.510,-0.306,-1.000000
2.510,-0.265,-1.000000
2.510,-0.224,-1.000000
2.510,-0.184,-1.000000
2.510,-0.143,-1.000000
2.510,-0.102,-1.000000
2.510,-0.061,-1.000000
2.510,-0.020,-1.000000
2.510,0.020,-1.000000
2.510,0.061,-1.000000
2.510,0.102,-1.000000
2.510,0.143,-1.000000
2.510,0.184,-1.000000
2.510,0.224,-1.000000
2.510,0.265,-1.000000
2.510,0.306,-1.000000
2.510,0.347,-1.000000
2.510,0.388,-1.000000
2.510,0.429,-1.000000
2.510,0.469,-1.000000
2.510,0.510,-1.000000
2.510,0.551,-1.000000
2.510,0.592,-1.000000
2.510,0.633,-1.000000
2.510,0.673,-1.000000
2.510,0.714,-1.000000
2.510,0.755,-1.000000
2.510,0.796,-1.000000
2.510,0.837,-1.000000
2.510,0.878,-1.000000
2.510,0.918,-1.000000
2.510,0.959,-1.000000
2.510,1.000,-1.000000
2.571,-1.000,-1.000000
2.571,-0.959,-1.000000
2.571,-0.918,-1.000000
2.571,-0.878,-1.000000
2.571,-0.837,-1.000000
2.571,-0.796,-1.000000
2.571,-0.755,-1.000000
2.571,-0.714,-1.000000
2.571,-0.673,-1.000000
2.571,-0.633,-1.000000
2.571,-0.592,-1.000000
2.571,-0.551,-1.000000
2.571,-0.510,-1.000000
2.571,-0.469,-1.000000
2.571,-0.429,-1.000000
2.571,-0.388,-1.000000
2.571,-0.347,-1.000000
2.571,-0.306,-1.000000
2.571,-0.265,-1.000000
2.571,-0.224,-1.000000
2.571,-0.184,-1.000000
2.571,-0.143,-1.000000
2.571,-0.102,-1.000000
2.571,-0.061,-1.000000
2.571,-0.020,-1.000000
2.571,0.020,-1.000000
2.571,0.061,-1.000000
2.571,0.102,-1.000000
2.571,0.143,-1.000000
2.571,0.184,-1.000000
2.571,0.224,-1.000000
2.571,0.265,-1.000000
2.571,0.306,-1.000000
2.571,0.347,-1.000000
2.571,0.388,-1.000000
2.571,0.429,-1.000000
2.571,0.469,-1.000000
2.571,0.510,-1.000000
2.571,0.551,-1.000000
2.571,0.592,-1.000000
2.571,0.633,-1.000000
2.571,0.673,-1.000000
2.571,0.714,-1.000000
2.571,0.755,-1.000000
2.571,0.796,-1.000000
2.571,0.837,-1.000000
2.571,0.878,-1.000000
2.571,0.918,-1.000000
2.571,0.959,-1.000000
2.571,1.000,-1.000000
2.633,-1.000,-1.000000
2.633,-0.959,-1.000000
2.633,-0.918,-1.000000
2.633,-0.878,-1.000000
2.633,-0.837,-1.000000
2.633,-0.796,-1.000000
2.633,-0.755,-1.000000
2.633,-0.714,-1.000000
2.633,-0.673,-1.000000
2.633,-0.633,-1.000000
2.633,-0.592,-1.000000
2.633,-0.551,-1.000000
2.633,-0.510,-1.000000
2.633,-0.469,-1.000000
2.633,-0.429,-1.000000
2.633,-0.388,-1.000000
2.633,-0.347,-1.000000
2.633,-0.306,-1.000000
2.633,-0.265,-1.000000
2.633,-0.224,-1.000000
2.633,-0.184,-1.000000
2.633,-0.143,-1.000000
2.633,-0.102,-1.000000
2.633,-0.061,-1.000000
2.633,-0.020,-1.000000
2.633,0.020,-1.000000
2.633,0.061,-1.000000
2.633,0.102,-1.000000
2.633,0.143,-1.000000
2.633,0.184,-1.000000
2.633,0.224,-1.000000
2.633,0.265,-1.000000
2.633,0.306,-1.000000
2.633,0.347,-1.000000
2.633,0.388,-1.000000
2.633,0.429,-1.000000
2.633,0.469,-1.000000
2.633,0.510,-1.000000
2.633,0.551,-1.000000
2.633,0.592,-1.000000
2.633,0.633,-1.000000
2.633,0.673,-1.000000
2.633,0.714,-1.000000
2.633,0.755,-1.000000
2.633,0.796,-1.000000
2.633,0.837,-1.000000
2.633,0.878,-1.000000
2.633,0.918,-1.000000
2.633,0.959,-1.000000
2.633,1.000,-1.000000
2.694,-1.000,-1.000000
2.694,-0.959,-1.000000
2.694,-0.918,-1.000000
2.694,-0.878,-1.000000
2.694,-0.837,-1.000000
2.694,-0.796,-1.000000
2.694,-0.755,-1.000000
2.694,-0.714,-1.000000
2.694,-0.673,-1.000000
2.694,-0.633,-1.000000
2.694,-0.592,-1.000000
2.694,-0.551,-1.000000
2.694,-0.510,-1.000000
2.694,-0.469,-1.000000
2.694,-0.429,-1.000000
2.694,-0.388,-1.000000
2.694,-0.347,-1.000000
2.694,-0.306,-1.000000
2.694,-0.265,-1.000000
2.694,-0.224,-1.000000
2.694,-0.184,-1.000000
2.694,-0.143,-1.000000
2.694,-0.102,-1.000000
2.694,-0.061,-1.000000
2.694,-0.020,-1.000000
2.694,0.020,-1.000000
2.694,0.061,-1.000000
2.694,0.102,-1.000000
2.694,0.143,-1.000000
2.694,0.184,-1.000000
2.694,0.224,-1.000000
2.694,0.265,-1.000000
2.694,0.306,-1.000000
2.694,0.347,-1.000000
2.694,0.388,-1.000000
2.694,0.429,-1.000000
2.694,0.469,-1.000000
2.694,0.510,-1.000000
2.694,0.551,-1.000000
2.694,0.592,-1.000000
2.694,0.633,-1.000000
2.694,0.673,-1.000000
2.694,0.714,-1.000000
2.694,0.755,-1.000000
2.694,0.796,-1.000000
2.694,0.837,-1.000000
2.694,0.878,-1.000000
2.694,0.918,-1.000000
2.694,0.959,-1.000000
2.694,1.000,-1.000000
2.755,-1.000,-1.000000
2.755,-0.959,-1.000000
2.755,-0.918,-1.000000
2.755,-0.878,-1.000000
2.755,-0.837,-1.000000
2.755,-0.796,-1.000000
2.755,-0.755,-1.000000
2.755,-0.714,-1.000000
2.755,-0.673,-1.000000
2.755,-0.633,-1.000000
2.755,-0.592,-1.000000
2.755,-0.551,-1.000000
2.755,-0.510,-1.000000
2.755,-0.469,-1.000000
2.755,-0.429,-1.000000
2.755,-0.388,-1.000000
2.755,-0.347,-1.000000
2.755,-0.306,-1.000000
2.755,-0.265,-1.000000
2.755,-0.224,-1.000000
2.755,-0.184,-1.000000
2.755,-0.143,-1.000000
2.755,-0.102,-1.000000
2.755,-0.061,-1.000000
2.755,-0.020,-1.000000
2.755,0.020,-1.000000
2.755,0.061,-1.000000
2.755,0.102,-1.000000
2.755,0.143,-1.000000
2.755,0.184,-1.000000
2.755,0.224,-1.000000
2.755,0.265,-1.000000
2.755,0.306,-1.000000
2.755,0.347,-1.000000
2.755,0.388,-1.000000
2.755,0.429,-1.000000
2.755,0.469,-1.000000
2.755,0.510,-1.000000
2.755,0.551,-1.000000
2.755,0.592,-1.000000
2.755,0.633,-1.000000
2.755,0.673,-1.000000
2.755,0.714,-1.000000
2.755,0.755,-1.000000
2.755,0.796,-1.000000
2.755,0.837,-1.000000
2.755,0.878,-1.000000
2.755,0.918,-1.000000
2.755,0.959,-1.000000
2.755,1.000,-1.000000
2.816,-1.000,-1.000000
2.816,-0.959,-1.000000
2.816,-0.918,-1.000000
2.816,-0.878,-1.000000
2.816,-0.837,-1.000000
2.816,-0.796,-1.000000
2.816,-0.755,-1.000000
2.816,-0.714,-1.000000
2.816,-0.673,-1.000000
2.816,-0.633,-1.000000
2.816,-0.592,-1.000000
2.816,-0.551,-1.000000
2.816,-0.510,-1.000000
2.816,-0.469,-1.000000
2.816,-0.429,-1.000000
2.816,-0.388,-1.000000
2.816,-0.347,-1.000000
2.816,-0.306,-1.000000
2.816,-0.265,-1.000000
2.816,-0.224,-1.000000
2.816,-0.184,-1.000000
2.816,-0.143,-1.000000
2.816,-0.102,-1.000000
2.816,-0.061,-1.000000
2.816,-0.020,-1.000000
2.816,0.020,-1.000000
2.816,0.061,-1.000000
2.816,0.102,-1.000000
2.816,0.143,-1.000000
2.816,0.184,-1.000000
2.816,0.224,-1.000000
2.816,0.265,-1.000000
2.816,0.306,-1.000000
2.816,0.347,-1.000000
2.816,0.388,-1.000000
2.816,0.429,-1.000000
2.816,0.469,-1.000000
2.816,0.510,-1.000000
2.816,0.551,-1.000000
2.816,0.592,-1.000000
2.816,0.633,-1.000000
2.816,0.673,-1.000000
2.816,0.714,-1.000000
2.816,0.755,-1.000000
2.816,0.796,-1.000000
2.816,0.837,-1.000000
2.816,0.878,-1.000000
2.816,0.918,-1.000000
2.816,0.959,-1.000000
2.816,1.000,-1.000000
2.878,-1.000,-1.000000
2.878,-0.959,-1.000000
2.878,-0.918,-1.000000
2.878,-0.878,-1.000000
2.878,-0.837,-1.000000
2.878,-0.796,-1.000000
2.878,-0.755,-1.000000
2.878,-0.714,-1.000000
2.878,-0.673,-1.000000
2.878,-0.633,-1.000000
2.878,-0.592,-1.000000
2.878,-0.551,-1.000000
2.878,-0.510,-1.000000
2.878,-0.469,-1.000000
2.878,-0.429,-1.000000
2.878,-0.388,-1.000000
2.878,-0.347,-1.000000
2.878,-0.306,-1.000000
2.878,-0.265,-1.000000
2.878,-0.224,-1.000000
2.878,-0.184,-1.000000
2.878,-0.143,-1.000000
2.878,-0.102,-1.000000
2.878,-0.061,-1.000000
2.878,-0.020,-1.000000
2.878,0.020,-1.000000
2.878,0.061,-1.000000
2.878,0.102,-1.000000
2.878,0.143,-1.000000
2.878,0.184,-1.000000
2.878,0.224,-1.000000
2.878,0.265,-1.000000
2.878,0.306,-1.000000
2.878,0.347,-1.000000
2.878,0.388,-1.000000
2.878,0.429,-1.000000
2.878,0.469,-1.000000
2.878,0.510,-1.000000
2.878,0.551,-1.000000
2.878,0.592,-1.000000
2.878,0.633,-1.000000
2.878,0.673,-1.000000
2.878,0.714,-1.000000
2.878,0.755,-1.000000
2.878,0.796,-1.000000
2.878,0.837,-1.000000
2.878,0.878,-1.000000
2.878,0.918,-1.000000
2.878,0.959,-1.000000
2.878,1.000,-1.000000
2.939,-1.000,-1.000000
2.939,-0.959,-1.000000
2.939,-0.918,-1.000000
2.939,-0.878,-1.000000
2.939,-0.837,-1.000000
2.939,-0.796,-1.000000
2.939,-0.755,-1.000000
2.939,-0.714,-1.000000
2.939,-0.673,-1.000000
2.939,-0.633,-1.000000
2.939,-0.592,-1.000000
2.939,-0.551,-1.000000
2.939,-0.510,-1.000000
2.939,-0.469,-1.000000
2.939,-0.429,-1.000000
2.939,-0.388,-1.000000
2.939,-0.347,-1.000000
2.939,-0.306,-1.000000
2.939,-0.265,-1.000000
2.939,-0.224,-1.000000
2.939,-0.184,-1.000000
2.939,-0.143,-1.000000
2.939,-0.102,-1.000000
2.939,-0.061,-1.000000
2.939,-0.020,-1.000000
2.939,0.020,-1.000000
2.939,0.061,-1.000000
2.939,0.102,-1.000000
2.939,0.143,-1.000000
2.939,0.184,-1.000000
2.939,0.224,-1.000000
2.939,0.265,-1.000000
2.939,0.306,-1.000000
2.939,0.347,-1.000000
2.939,0.388,-1.000000
2.939,0.429,-1.000000
2.939,0.469,-1.000000
2.939,0.510,-1.000000
2.939,0.551,-1.000000
2.939,0.592,-1.000000
2.939,0.633,-1.000000
2.939,0.673,-1.000000
2.939,0.714,-1.000000
2.939,0.755,-1.000000
2.939,0.796,-1.000000
2.939,0.837,-1.000000
2.939,0.878,-1.000000
2.939,0.918,-1.000000
2.939,0.959,-1.000000
2.939,1.000,-1.000000
3.000,-1.000,-1.000000
3.000,-0.959,-1.000000
3.000,-0.918,-1.000000
3.000,-0.878,-1.000000
3.000,-0.837,-1.000000
3.000,-0.796,-1.000000
3.000,-0.755,-1.000000
3.000,-0.714,-1.000000
3.000,-0.673,-1.000000
3.000,-0.633,-1.000000
3.000,-0.592,-1.000000
3.000,-0.551,-1.000000
3.000,-0.510,-1.000000
3.000,-0.469,-1.000000
3.000,-0.429,-1.000000
3.000,-0.388,-1.000000
3.000,-0.347,-1.000000
3.000,-0.306,-1.000000
3.000,-0.265,-1.000000
3.000,-0.224,-1.000000
3.000,-0.184,-1.000000
3.000,-0.143,-1.000000
3.000,-0.102,-1.000000
3.000,-0.061,-1.000000
3.000,-0.020,-1.000000
3.000,0.020,-1.000000
3.000,0.061,-1.000000
3.000,0.102,-1.000000
3.000,0.143,-1.000000
3.000,0.184,-1.000000
3.000,0.224,-1.000000
3.000,0.265,-1.000000
3.000,0.306,-1.000000
3.000,0.347,-1.000000
3.000,0.388,-1.000000
3.000,0.429,-1.000000
3.000,0.469,-1.000000
3.000,0.510,-1.000000
3.000,0.551,-1.000000
3.000,0.592,-1.000000
3.000,0.633,-1.000000
3.000,0.673,-1.000000
3.000,0.714,-1.000000
3.000,0.755,-1.000000
3.000,0.796,-1.000000
3.000,0.837,-1.000000
3.000,0.878,-1.000000
3.000,0.918,-1.000000
3.000,0.959,-1.000000
3.000,1.000,-1.000000
